BoroCD,AssemDist,the_geom,CounDist,CongDist,StSenDist,BUS_SHLTR_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID
412,29,POINT (-73.76702899999998 40.71307400000006),27,5,14,QN04430,JAMAICA AV,193 ST,-73.767029,40.713074,2706,4,Queens,JAMAICA AVENUE,149028,6545,90059
407,26,POINT (-73.79974299999998 40.78279500000008),19,3,11,QN04431,WILLETS PT BLVD,17 AV,-73.799743,40.782795,2707,4,Queens,WILLETS POINT BOULEVARD,93335,23565,0
407,25,POINT (-73.82617399999998 40.748068000000046),20,6,16,QN04434,MAIN ST,56 AV,-73.826174,40.748068,2708,4,Queens,MAIN STREET,91272,5104,0
401,36,POINT (-73.92532899999998 40.76882200000006),22,12,12,QN04436,30 AV,CRESCENT ST,-73.925329,40.768822,2709,4,Queens,30 AVENUE,67695,24638,0
403,35,POINT (-73.88738299999994 40.765348000000074),22,14,13,QN04437,82 ST,ASTORIA BLVD,-73.887383,40.765348,2710,4,Queens,82 STREET,155825,68180,0
405,38,POINT (-73.90528099999995 40.70016400000003),34,7,12,QN04439,MYRTLE AV,CORNELIA ST,-73.905281,40.700164,2711,4,Queens,MYRTLE AVENUE,48553,9232,0
407,40,POINT (-73.82296699999995 40.75414400000005),20,6,16,QN04441,KISSENA BLVD,CHERRY AV,-73.822967,40.754144,2712,4,Queens,KISSENA BOULEVARD,9008398,5496,9007140
408,25,POINT (-73.81495699999994 40.737734000000046),24,6,16,QN04442,KISSENA BLVD,64 AV,-73.814957,40.737734,2713,4,Queens,KISSENA BOULEVARD,145030,5542,93254
402,37,POINT (-73.93197699999996 40.74495200000007),26,12,12,QN04443,QUEENS BLVD,33 ST,-73.931977,40.744952,2714,4,Queens,QUEENS BOULEVARD,157092,12152,0
402,37,POINT (-73.92357799999996 40.743979000000024),26,14,12,QN04445,QUEENS BLVD,41 ST,-73.923578,40.743979,2715,4,Queens,QUEENS BOULEVARD,156626,12143,0
408,24,POINT (-73.80671499999994 40.712774000000024),24,6,11,QN04446,PARSONS BLVD,84 DR,-73.806715,40.712774,2716,4,Queens,PARSONS BOULEVARD,57136,17351,35154
407,40,POINT (-73.82390999999996 40.764714000000026),20,6,16,QN04447,NORTHERN BLVD,PARSONS BLVD,-73.82391,40.764714,2717,4,Queens,NORTHERN BOULEVARD,91329,9630,0
408,25,POINT (-73.80906499999998 40.720368000000065),24,6,14,QN04450,PARSONS BLVD,UNION TURNPIKE,-73.809065,40.720368,2718,4,Queens,PARSONS BOULEVARD,179027,17369,0
408,27,POINT (-73.82374999999996 40.71589700000004),24,6,14,QN04451,UNION TURNPIKE,135 ST,-73.82375,40.715897,2719,4,Queens,UNION TURNPIKE,89996,10290,54855
411,24,POINT (-73.75362699999994 40.74252300000006),23,6,11,QN04452,SPRINGFIELD BLVD,73 AV,-73.753627,40.742523,2720,4,Queens,SPRINGFIELD BOULEVARD,101230,24437,61139
402,37,POINT (-73.92449999999997 40.73900000000003),26,14,12,QN04453,48TH AV BETWEEN 41 ST & 40 ST,BETWEEN 41 ST & 40 ST,-73.9245,40.739,2721,4,Queens,41 STREET,129599,82368,0
402,37,POINT (-73.92166299999997 40.73963900000007),26,14,12,QN04454,48 AV,44 ST,-73.921663,40.739639,2722,4,Queens,48 AVENUE,66595,22697,0
408,25,POINT (-73.79984599999995 40.72293600000006),24,6,14,QN04455,UNION TURNPIKE,168 ST,-73.799846,40.722936,2723,4,Queens,UNION TURNPIKE,156732,10450,0
408,27,POINT (-73.81971799999997 40.72241100000008),24,6,15,QN04456,MAIN ST,76 AV,-73.819718,40.722411,2724,4,Queens,MAIN STREET,155566,5072,0
408,27,POINT (-73.82539699999995 40.73537600000003),24,6,16,QN04457,MAIN ST,GRAVETT RD,-73.825397,40.735376,2725,4,Queens,MAIN STREET,136535,5089,0
410,23,POINT (-73.84297999999995 40.670341000000064),32,8,15,QN04458,CROSS BAY BLVD,149 AV,-73.84298,40.670341,2726,4,Queens,CROSS BAY BOULEVARD,151180,74501,0
408,27,POINT (-73.80556499999994 40.731836000000044),24,6,16,QN04461,JEWEL AV,164 ST,-73.805565,40.731836,2727,4,Queens,JEWEL AVENUE,149478,25672,0
410,31,POINT (-73.83503499999995 40.68294400000008),32,5,10,QN04462,LIBERTY AV,106 ST,-73.835035,40.682944,2728,4,Queens,LIBERTY AVENUE,52174,17293,32105
410,24,POINT (-73.82050099999998 40.68757900000003),28,5,10,QN04463,LIBERTY AV,123 ST,-73.820501,40.687579,2729,4,Queens,LIBERTY AVENUE,54946,17268,0
401,36,POINT (-73.92961599999995 40.77080600000005),22,12,12,QN04465,30 AV,14 ST,-73.929616,40.770806,2730,4,Queens,30 AVENUE,68552,24640,0
401,36,POINT (-73.92753299999998 40.77005400000007),22,12,12,QN04466,21 ST,30 AV,-73.927533,40.770054,2731,4,Queens,21 STREET,129765,11637,72514
401,36,POINT (-73.92289399999999 40.77561600000007),22,14,12,QN04467,21 ST,HOYT AV NORTH,-73.922894,40.775616,2732,4,Queens,21 STREET,68682,11648,42212
410,31,POINT (-73.83082099999996 40.68477400000006),28,5,10,QN04468,LIBERTY AV,111 ST,-73.830821,40.684774,2733,4,Queens,LIBERTY AVENUE,54711,17283,0
406,35,POINT (-73.85823199999999 40.73549900000006),29,6,16,QN04469,HORACE HARDING EXPWY,99 ST,-73.858232,40.735499,2734,4,Queens,99 ST PEDESTRIAN OVERPASS,141677,77052,96115
408,25,POINT (-73.79277799999994 40.73879800000003),24,6,16,QN04470,UTOPIA PKWY,HORACE HARDING EXPWY,-73.792778,40.738798,2735,4,Queens,UTOPIA PARKWAY,156447,30994,82471
407,25,POINT (-73.83514599999995 40.74571400000008),20,6,16,QN04472,COLLEGE PT BLVD,58 RD,-73.835146,40.745714,2736,4,Queens,COLLEGE POINT BOULEVARD,155516,29592,0
407,26,POINT (-73.80803799999995 40.78717700000004),19,3,11,QN04473,154 ST,CROSS ISLAND PKWY,-73.808038,40.787177,2737,4,Queens,154 STREET,119493,20026,69686
401,30,POINT (-73.90916999999996 40.76107700000006),22,14,12,QN04474,30 AV,47 ST,-73.90917,40.761077,2738,4,Queens,30 AVENUE,68252,24660,0
412,29,POINT (-73.76857699999994 40.69259600000004),27,5,14,QN04476,LINDEN BLVD,179 ST,-73.768577,40.692596,2739,4,Queens,LINDEN BOULEVARD,61176,6150,0
414,23,POINT (-73.74960999999996 40.602670000000046),31,5,10,QN04477,CORNAGA AV,MOTT AV,-73.74961,40.60267,2740,4,Queens,CORNAGA AVENUE,171283,16304,38073
413,33,POINT (-73.74081299999995 40.703553000000056),27,5,14,QN04478,MURDOCK AV,SPRINGFIELD BLVD,-73.740813,40.703553,2741,4,Queens,MURDOCK AVENUE,172008,20847,0
410,24,POINT (-73.82055599999995 40.68772100000007),28,5,10,QN04479,LIBERTY AV,124 ST,-73.820556,40.687721,2742,4,Queens,LIBERTY AVENUE,54946,17268,0
408,27,POINT (-73.80524499999996 40.73189400000007),24,6,16,QN04480,164 ST,JEWEL AV,-73.805245,40.731894,2743,4,Queens,164 STREET,150038,25515,83201
408,27,POINT (-73.80506299999996 40.734642000000065),24,6,16,QN04481,164 ST,67 AV,-73.805063,40.734642,2744,4,Queens,164 STREET,9008637,25514,0
409,38,POINT (-73.85020899999995 40.687609000000066),32,7,15,QN04482,ATLANTIC AV,92 ST,-73.850209,40.687609,2745,4,Queens,ATLANTIC AVENUE,152686,5468,0
408,27,POINT (-73.81872399999997 40.72047900000007),24,6,14,QN04484,MAIN ST,77 RD,-73.818724,40.720479,2746,4,Queens,MAIN STREET,155978,5075,82486
408,25,POINT (-73.81455599999998 40.73850200000004),24,6,16,QN04485,HORACE HARDING EXPWY,KISSENA BLVD,-73.814556,40.738502,2747,4,Queens,HORACE HARDING EXPRESSWAY SR S,185173,17565,102618
402,30,POINT (-73.91777599999995 40.72854700000005),30,12,15,QN04486,55 AV,50 ST,-73.917776,40.728547,2748,4,Queens,55 AVENUE,116315,97156,41039
402,37,POINT (-73.91776799999997 40.73882100000003),26,14,12,QN04487,48 ST,48 AV,-73.917768,40.738821,2749,4,Queens,48 STREET,66792,22782,0
401,36,POINT (-73.90766699999995 40.77408200000008),22,14,13,QN04488,DITMARS BLVD,37 ST,-73.907667,40.774082,2750,4,Queens,DITMARS BOULEVARD,69013,23058,0
404,35,POINT (-73.86508299999997 40.73493700000006),25,6,16,QN04489,JUNCTION BLVD,59 AV & 60 AV,-73.865083,40.734937,2751,4,Queens,JUNCTION BOULEVARD,81734,9529,0
404,35,POINT (-73.87101699999994 40.73276500000003),25,6,16,QN04490,WOODHAVEN BLVD,HOFFMAN DR,-73.871017,40.732765,2752,4,Queens,WOODHAVEN BOULEVARD,156440,8660,81408
407,40,POINT (-73.82968299999999 40.77187600000008),20,6,11,QN04491,139 ST,28 RD,-73.829683,40.771876,2753,4,Queens,139 STREET,92210,93243,0
414,31,POINT (-73.78145099999995 40.59537400000005),31,5,10,QN04492,BEACH CHANNEL DR,BEACH 51 ST,-73.781451,40.595374,2754,4,Queens,BEACH CHANNEL DRIVE,57822,14360,0
412,29,POINT (-73.77493399999997 40.71466700000008),27,5,11,QN04493,HILLSIDE AV,187 ST,-73.774934,40.714667,2755,4,Queens,HILLSIDE AVENUE,61035,5804,0
408,24,POINT (-73.77339399999994 40.71530000000007),23,5,14,QN04494,HILLSIDE AV,188 ST,-73.773394,40.7153,2756,4,Queens,HILLSIDE AVENUE,61159,5806,0
412,29,POINT (-73.77895599999994 40.69155900000004),27,5,14,QN04495,MERRICK BLVD,LINDEN BLVD,-73.778956,40.691559,2757,4,Queens,MERRICK BOULEVARD,155656,20460,82971
412,33,POINT (-73.75295899999998 40.694326000000046),27,5,14,QN04496,LINDEN BLVD,199 ST,-73.752959,40.694326,2758,4,Queens,LINDEN BOULEVARD,64569,6170,39803
412,29,POINT (-73.78707599999996 40.70795000000004),27,5,14,QN04497,JAMAICA AV,173 ST,-73.787076,40.70795,2759,4,Queens,JAMAICA AVENUE,156993,6317,0
409,27,POINT (-73.83464599999996 40.706886000000054),29,6,14,QN04498,METROPOLITAN AV,118 ST,-73.834646,40.706886,2760,4,Queens,METROPOLITAN AVENUE,216565,115150,0
405,37,POINT (-73.90054499999997 40.71239200000008),30,6,15,QN04499,FRESH POND RD,METROPOLITAN AV,-73.900545,40.712392,2761,4,Queens,FRESH POND ROAD,48791,15015,0
408,25,POINT (-73.77761699999996 40.73496000000006),23,6,11,QN0450,73 AV,195 ST,-73.777617,40.73496,2762,4,Queens,73 AVENUE,96629,18408,58897
405,37,POINT (-73.90434899999997 40.709313000000066),30,6,15,QN04500,FOREST AV,GROVE ST,-73.904349,40.709313,2763,4,Queens,FOREST AVENUE,48611,26426,29922
407,40,POINT (-73.82781499999999 40.754563000000076),20,6,16,QN04501,MAIN ST,FRANKLIN AV,-73.827815,40.754563,2764,4,Queens,MAIN STREET,91177,5113,0
401,30,POINT (-73.92828899999995 40.75794900000005),26,12,12,QN04502,35 AV,31 ST,-73.928289,40.757949,2765,4,Queens,35 AVENUE,67651,11500,0
408,29,POINT (-73.79886099999999 40.70894800000008),24,5,14,QN04503,HILLSIDE AV,164 ST,-73.798861,40.708948,2766,4,Queens,HILLSIDE AVENUE,57470,5963,35347
401,30,POINT (-73.92880399999996 40.758354000000054),26,12,12,QN04504,35 AV,31 ST,-73.928804,40.758354,2767,4,Queens,35 AVENUE,67555,11499,0
412,32,POINT (-73.79088399999995 40.67353600000007),28,5,10,QN04505,ROCKAWAY BLVD,147 ST,-73.790884,40.673536,2768,4,Queens,ROCKAWAY BOULEVARD,58942,8450,36328
409,38,POINT (-73.86089899999996 40.68456800000007),32,7,12,QN04506,ATLANTIC AV,80 ST,-73.860899,40.684568,2769,4,Queens,ATLANTIC AVENUE,156612,5481,82583
401,37,POINT (-73.94406099999998 40.756620000000055),26,12,12,QN04507,40 AV,10 ST,-73.944061,40.75662,2770,4,Queens,40 AVENUE,37021,24798,0
401,37,POINT (-73.93539999999996 40.761100000000056),26,12,12,QN04508,21 ST BETWEEN 36 AV & 35 AV,BETWEEN 36 AV & 35 AV,-73.9354,40.7611,2771,4,Queens,21 STREET,9001226,11626,9003363
406,28,POINT (-73.84928199999996 40.72253200000006),29,6,16,QN04509,YELLOWSTONE BLVD,GERARD PL,-73.849282,40.722532,2772,4,Queens,YELLOWSTONE BOULEVARD,9008426,13923,50270
408,24,POINT (-73.78096699999998 40.72902400000004),23,5,11,QN0451,188 ST,UNION TURNPIKE,-73.780967,40.729024,2773,4,Queens,188 STREET,180417,5663,83281
401,30,POINT (-73.92179299999998 40.754894000000036),26,12,12,QN04510,35 AV,STEINWAY ST,-73.921793,40.754894,2774,4,Queens,35 AVENUE,67755,11508,0
401,30,POINT (-73.92239999999998 40.75535400000007),26,12,12,QN04511,35 AV,STEINWAY ST,-73.9224,40.755354,2775,4,Queens,35 AVENUE,67753,11507,0
401,36,POINT (-73.92555799999997 40.75683200000003),26,12,12,QN04512,35 AV,35 ST,-73.925558,40.756832,2776,4,Queens,35 AVENUE,67659,11503,0
407,26,POINT (-73.79942499999999 40.79420200000004),19,3,11,QN04513,POWELLS COVE BLVD,162 ST,-73.799425,40.794202,2777,4,Queens,POWELLS COVE BOULEVARD,278171,161823,56799
404,39,POINT (-73.86769699999996 40.74202900000006),25,14,13,QN04514,CORONA AV,JUNCTION BLVD,-73.867697,40.742029,2778,4,Queens,CORONA AVENUE,81637,34596,0
404,39,POINT (-73.86721599999998 40.74224700000008),21,14,13,QN04515,CORONA AV,JUNCTION BLVD,-73.867216,40.742247,2779,4,Queens,CORONA AVENUE,81750,34595,49894
404,39,POINT (-73.87493499999994 40.74166400000007),25,6,13,QN04516,CORONA AV,90 ST,-73.874935,40.741664,2780,4,Queens,CORONA AVENUE,113322,34602,46033
409,24,POINT (-73.81901899999997 40.69176700000003),28,5,10,QN04517,127 ST,101 AV,-73.819019,40.691767,2781,4,Queens,127 STREET,56447,90595,34750
402,37,POINT (-73.94339299999996 40.75167300000004),26,12,12,QN04519,QUEENS PLZ SOUTH,22 ST,-73.943393,40.751673,2782,4,Queens,QUEENS PLAZA SOUTH,262360,148516,9036143
404,39,POINT (-73.88950999999997 40.739325000000065),25,6,16,QN04521,QUEENS BLVD,74 ST,-73.88951,40.739325,2783,4,Queens,QUEENS BOULEVARD,156585,12053,82337
404,35,POINT (-73.88256199999995 40.73750300000006),25,6,16,QN04522,QUEENS BLVD,51 AV,-73.882562,40.737503,2784,4,Queens,QUEENS BOULEVARD,150025,12216,82075
405,28,POINT (-73.87482299999994 40.702507000000026),30,6,15,QN04523,MYRTLE AV,74 ST,-73.874823,40.702507,2785,4,Queens,MYRTLE AVENUE,49490,9141,0
402,39,POINT (-73.89619799999997 40.74619300000006),26,14,16,QN04524,69 ST,ROOSEVELT AV,-73.896198,40.746193,2786,4,Queens,69 STREET,75733,26631,46365
410,24,POINT (-73.81562299999996 40.68947200000008),28,5,10,QN04525,LIBERTY AV,130 ST,-73.815623,40.689472,2787,4,Queens,LIBERTY AVENUE,118909,17259,34855
401,37,POINT (-73.93223899999998 40.75207300000005),26,12,12,QN04526,NORTHERN BLVD,39 AV,-73.932239,40.752073,2788,4,Queens,2000 CB BOUNDARY,67507,0,41522
401,37,POINT (-73.94714199999999 40.75628700000004),26,12,12,QN04529,41 AV,VERNON BLVD,-73.947142,40.756287,2789,4,Queens,41 AVENUE,152951,11666,0
401,30,POINT (-73.91416399999997 40.753460000000075),26,14,13,QN04530,NORTHERN BLVD,48 ST,-73.914164,40.75346,2790,4,Queens,NORTHERN BOULEVARD,67973,9824,0
414,23,POINT (-73.80945599999995 40.58766900000006),32,5,15,QN04531,ROCKAWAY BEACH BLVD,BEACH 84 ST,-73.809456,40.587669,2791,4,Queens,ROCKAWAY BEACH BOULEVARD,53937,14052,0
414,31,POINT (-73.81102299999998 40.58772300000004),31,5,10,QN04532,ROCKAWAY BEACH BLVD,BEACH 86 ST,-73.811023,40.587723,2792,4,Queens,ROCKAWAY BEACH BOULEVARD,53936,14051,0
414,23,POINT (-73.82353899999998 40.583859000000075),32,5,15,QN04533,ROCKAWAY BEACH BLVD,BEACH 102 ST,-73.823539,40.583859,2793,4,Queens,ROCKAWAY BEACH BOULEVARD,9008714,14871,0
414,23,POINT (-73.82803899999993 40.58255600000007),32,5,15,QN04534,ROCKAWAY BEACH BLVD,BEACH 106 ST,-73.828039,40.582556,2794,4,Queens,ROCKAWAY BEACH BOULEVARD,147267,14869,0
407,27,POINT (-73.85693599999996 40.785340000000076),19,14,11,QN04536,110 ST,14 AV,-73.856936,40.78534,2795,4,Queens,110 STREET,84478,97785,0
407,40,POINT (-73.81837899999994 40.761472000000026),20,6,16,QN04538,41 AV,147 ST,-73.818379,40.761472,2796,4,Queens,41 AVENUE,91418,97345,0
407,40,POINT (-73.82123399999995 40.760545000000036),20,6,16,QN04539,41 AV,PARSONS BLVD,-73.821234,40.760545,2797,4,Queens,41 AVENUE,91418,97345,0
407,40,POINT (-73.82194599999997 40.760507000000075),20,6,16,QN04540,41 AV,PARSONS BLVD,-73.821946,40.760507,2798,4,Queens,41 AVENUE,91414,97346,0
407,27,POINT (-73.83413099999996 40.77133100000003),19,14,11,QN04541,WHITESTONE EXPWY,LINDEN PL,-73.834131,40.771331,2799,4,Queens,WHITESTONE EXPRESSWAY SR WEST,194115,10820,0
405,30,POINT (-73.89525299999997 40.72627300000005),30,6,15,QN04542,69 ST,GRAND AV,-73.895253,40.726273,2800,4,Queens,69 STREET,74172,26653,0
405,30,POINT (-73.89733699999994 40.72494000000006),30,6,15,QN04544,GRAND AV,QUEENS MIDTOWN EXPWY,-73.897337,40.72494,2801,4,Queens,GRAND AVENUE,73961,27788,0
404,35,POINT (-73.88084899999996 40.735753000000045),25,6,16,QN04545,GRAND AV,GOLDSMITH ST,-73.880849,40.735753,2802,4,Queens,GRAND AVENUE,195704,27816,108515
407,25,POINT (-73.80876499999994 40.738871000000074),20,6,16,QN04546,HORACE HARDING EXPWY,160 ST,-73.808765,40.738871,2803,4,Queens,HORACE HARDING EXPRESSWAY SR N,194126,11327,0
401,36,POINT (-73.91397899999998 40.765277000000026),22,12,12,QN04547,STEINWAY ST,28 AV,-73.913979,40.765277,2804,4,Queens,STEINWAY STREET,68138,21561,0
401,30,POINT (-73.91738599999996 40.76110700000004),22,12,12,QN04548,STEINWAY ST,31 AV,-73.917386,40.761107,2805,4,Queens,STEINWAY STREET,67990,21555,0
402,30,POINT (-73.90909299999998 40.745111000000065),26,14,12,QN04549,ROOSEVELT AV,56 ST,-73.909093,40.745111,2806,4,Queens,ROOSEVELT AVENUE,68172,9394,0
411,26,POINT (-73.72495599999996 40.764492000000075),19,3,11,QN04550,HORACE HARDING EXPWY,NASSAU BLVD,-73.724956,40.764492,2807,4,Queens,HORACE HARDING EXPRESSWAY SR N,122355,84464,0
407,26,POINT (-73.82447699999994 40.78189200000003),19,3,11,QN04553,WHITESTONE EXPWY,20 AV,-73.824477,40.781892,2808,4,Queens,WHITESTONE EXPRESSWAY SR EAST,92349,10170,0
407,40,POINT (-73.82069899999993 40.75577300000003),20,6,16,QN04554,BOWNE ST,BEECH AV,-73.820699,40.755773,2809,4,Queens,BOWNE STREET,91400,21876,0
407,40,POINT (-73.81860999999998 40.754094000000066),20,6,16,QN04555,BOWNE ST,45 AV,-73.81861,40.754094,2810,4,Queens,BOWNE STREET,91491,21875,0
407,40,POINT (-73.82392299999998 40.759559000000024),20,6,16,QN04556,BOWNE ST,41 AV,-73.823923,40.759559,2811,4,Queens,BOWNE STREET,91413,21881,0
407,40,POINT (-73.80796399999997 40.763585000000035),20,6,16,QN04557,NORTHERN BLVD,157 ST,-73.807964,40.763585,2812,4,Queens,NORTHERN BOULEVARD,91920,9644,0
402,37,POINT (-73.92473999999999 40.73985000000005),26,14,12,QN04559,48TH AV BETWEEN 40 ST & 41 ST,BETWEEN 40 ST & 41 ST,-73.92474,40.73985,2813,4,Queens,48 AVENUE,66579,22701,0
402,37,POINT (-73.93392699999998 40.74090700000005),26,12,12,QN04560,48 AV,VAN DAM ST,-73.933927,40.740907,2814,4,Queens,48 AVENUE,66219,22711,0
402,37,POINT (-73.92853299999996 40.74028400000003),26,14,12,QN04561,48 AV,37 ST,-73.928533,40.740284,2815,4,Queens,48 AVENUE,66317,22705,0
402,37,POINT (-73.94569099999995 40.75047100000006),26,12,12,QN04563,21 ST,43 AV,-73.945691,40.750471,2816,4,Queens,21 STREET,127631,11610,23200
402,37,POINT (-73.95230399999997 40.74883500000004),26,12,12,QN04564,VERNON BLVD,44 DR & 45 ST,-73.952304,40.748835,2817,4,Queens,VERNON BOULEVARD,36716,11852,0
414,23,POINT (-73.80689599999994 40.58789800000005),32,5,15,QN04566,ROCKAWAY BEACH BLVD,BEACH 81 ST,-73.806896,40.587898,2818,4,Queens,ROCKAWAY BEACH BOULEVARD,53970,14071,0
414,23,POINT (-73.84784999999994 40.57612700000004),32,5,15,QN04567,ROCKAWAY BEACH BLVD,BEACH 129 ST,-73.84785,40.576127,2819,4,Queens,ROCKAWAY BEACH BOULEVARD,285687,167037,9041458
414,23,POINT (-73.86499899999995 40.56884100000008),32,5,15,QN04568,ROCKAWAY BEACH BLVD,BEACH 149 ST,-73.864999,40.568841,2820,4,Queens,ROCKAWAY BEACH BOULEVARD,114195,15135,0
414,23,POINT (-73.78142399999996 40.595184000000074),31,5,10,QN04569,BEACH CHANNEL DR,BEACH 51 ST,-73.781424,40.595184,2821,4,Queens,BEACH CHANNEL DRIVE,57822,14360,0
408,27,POINT (-73.81763399999994 40.707358000000056),24,6,14,QN04570,QUEENS BLVD,86 AV,-73.817634,40.707358,2822,4,Queens,QUEENS BOULEVARD,151870,12378,0
402,37,POINT (-73.92952299999996 40.744166000000064),26,14,12,QN04572,QUEENS BLVD,35 ST,-73.929523,40.744166,2823,4,Queens,QUEENS BOULEVARD,103809,12161,0
402,37,POINT (-73.92304099999996 40.743419000000074),26,14,12,QN04573,QUEENS BLVD,41 ST,-73.923041,40.743419,2824,4,Queens,QUEENS BOULEVARD,104623,12168,0
402,37,POINT (-73.91648599999996 40.742657000000065),26,14,12,QN04574,QUEENS BLVD,48 ST,-73.916486,40.742657,2825,4,Queens,QUEENS BOULEVARD,172434,12175,90104
410,31,POINT (-73.81924499999997 40.67646700000006),28,5,10,QN04575,LEFFERTS BLVD,ROCKAWAY BLVD,-73.819245,40.676467,2826,4,Queens,LEFFERTS BOULEVARD,55014,4951,0
403,35,POINT (-73.88701399999997 40.76532800000007),22,14,13,QN04576,82 ST,ASTORIA BLVD,-73.887014,40.765328,2827,4,Queens,82 STREET,157001,68173,0
404,35,POINT (-73.85973399999995 40.737951000000066),21,14,13,QN04578,99 ST,58 AV,-73.859734,40.737951,2828,4,Queens,99 STREET,82020,12942,0
402,30,POINT (-73.91899699999993 40.730781000000036),30,12,15,QN04579,48 ST,54 AV,-73.918997,40.730781,2829,4,Queens,48 STREET,66644,22792,0
402,30,POINT (-73.90215699999999 40.740980000000036),26,14,12,QN04580,QUEENS BLVD,61 ST,-73.902157,40.74098,2830,4,Queens,QUEENS BOULEVARD,144352,12192,0
408,27,POINT (-73.82909199999995 40.72829100000007),24,6,16,QN04581,JEWEL AV,136 ST,-73.829092,40.728291,2831,4,Queens,JEWEL AVENUE,89862,25697,0
408,25,POINT (-73.80067899999995 40.73792600000007),24,6,16,QN04582,HORACE HARDING EXPWY,168 ST,-73.800679,40.737926,2832,4,Queens,HORACE HARDING EXPRESSWAY SR S,90971,17504,0
413,24,POINT (-73.71918999999997 40.74713900000006),23,3,11,QN04583,LITTLE NECK PKWY,74 AV,-73.71919,40.747139,2833,4,Queens,LITTLE NECK PARKWAY,133490,30257,0
408,24,POINT (-73.79157799999996 40.725018000000034),24,5,14,QN04584,UTOPIA PKWY,UNION TURNPIKE,-73.791578,40.725018,2834,4,Queens,UTOPIA PARKWAY,151813,31055,87821
408,25,POINT (-73.81176599999998 40.71904200000006),24,6,14,QN04585,UNION TURNPIKE,150 ST,-73.811766,40.719042,2835,4,Queens,UNION TURNPIKE,145216,10436,0
411,24,POINT (-73.74672099999998 40.73562300000003),23,6,11,QN04586,UNION TURNPIKE,SPRINGFIELD BLVD,-73.746721,40.735623,2836,4,Queens,UNION TURNPIKE,155640,10496,0
412,29,POINT (-73.79200599999996 40.70640300000008),27,5,14,QN04587,JAMAICA AV,168 ST,-73.792006,40.706403,2837,4,Queens,JAMAICA AVENUE,60236,6419,0
405,37,POINT (-73.90594399999998 40.712416000000076),30,7,15,QN04589,FOREST AV,HARMAN ST,-73.905944,40.712416,2838,4,Queens,FOREST AVENUE,48623,26429,0
408,25,POINT (-73.78609799999998 40.74068900000003),23,6,16,QN0459,HORACE HARDING EXPWY,188 ST,-73.786098,40.740689,2839,4,Queens,HORACE HARDING EXPRESSWAY SR S,194174,17524,0
401,37,POINT (-73.94158699999997 40.75503900000007),26,12,12,QN04590,21 ST,40 AV,-73.941587,40.755039,2840,4,Queens,21 STREET,67156,11621,0
404,39,POINT (-73.88356799999997 40.74760100000003),21,14,13,QN04591,ROOSEVELT AV,82 ST,-73.883568,40.747601,2841,4,Queens,ROOSEVELT AVENUE,76338,9359,0
406,28,POINT (-73.85826099999997 40.72890700000005),29,6,16,QN04594,QUEENS BLVD,65 AV,-73.858261,40.728907,2842,4,Queens,2000 CB BOUNDARY,177015,0,82067
401,37,POINT (-73.94238799999994 40.75420600000007),26,12,12,QN04597,21 ST,41 AV,-73.942388,40.754206,2843,4,Queens,21 STREET,67156,11621,41322
412,32,POINT (-73.77565799999996 40.67364300000003),28,5,10,QN04598,GUY BREWER BLVD,134 AV,-73.775658,40.673643,2844,4,Queens,GUY R BREWER BOULEVARD,148444,6024,0
412,32,POINT (-73.77442199999996 40.680443000000025),27,5,10,QN04599,BEDELL ST,BAISLEY BLVD,-73.774422,40.680443,2845,4,Queens,BEDELL STREET,59503,33151,0
412,32,POINT (-73.76806999999997 40.67647900000003),27,5,10,QN04600,BEDELL ST,133 AV,-73.76807,40.676479,2846,4,Queens,BEDELL STREET,59737,33153,0
412,32,POINT (-73.76591999999994 40.67489000000006),28,5,10,QN04601,BEDELL ST,134 AV,-73.76592,40.67489,2847,4,Queens,BEDELL STREET,59737,33153,0
412,32,POINT (-73.77325899999994 40.679463000000055),28,5,10,QN04602,BEDELL ST,127 AV,-73.773259,40.679463,2848,4,Queens,BEDELL STREET,9009322,33150,0
412,32,POINT (-73.77089099999995 40.677996000000064),28,5,10,QN04603,BEDELL ST,130 AV,-73.770891,40.677996,2849,4,Queens,BEDELL STREET,9009402,33152,0
412,32,POINT (-73.77086499999996 40.678221000000065),27,5,10,QN04604,BEDELL ST,130 AV,-73.770865,40.678221,2850,4,Queens,2000 CB BOUNDARY,104120,0,0
412,32,POINT (-73.77814399999994 40.67690600000003),28,5,10,QN04605,GUY BREWER BLVD,130 AV,-73.778144,40.676906,2851,4,Queens,GUY R BREWER BOULEVARD,148298,6021,0
410,23,POINT (-73.84263399999998 40.67081300000007),32,8,15,QN04606,CROSS BAY BLVD,149 AV,-73.842634,40.670813,2852,4,Queens,149 AVENUE,184844,76097,0
409,38,POINT (-73.83925699999998 40.68610400000006),28,5,15,QN04607,101 AV,104 ST,-73.839257,40.686104,2853,4,Queens,101 AVENUE,52024,4629,0
404,35,POINT (-73.87428099999994 40.735088000000076),25,6,16,QN04609,56 AV,QUEENS BLVD,-73.874281,40.735088,2854,4,Queens,56 AVENUE,113319,9510,67023
402,37,POINT (-73.92700899999994 40.73877500000003),26,14,12,QN04611,GREENPOINT AV,39 ST,-73.927009,40.738775,2855,4,Queens,GREENPOINT AVENUE,66398,13089,0
